,aroon_down,aroon_up,aroon_bandwidth,bbands_lower,bbands_upper,bbandwidth_100,cci,macd_hist,obv,rsi,sma_100,sma_20,stoch,today_value,crudeoil_open,dollar_open,fedfund_open,gold_open,treasury_3_month,treasury_10_year,tomorrow_value
2013-03-11,64.0,100.0,36.0,68.2304,71.4276,4.578613470048254,125.8976,0.13699999999999998,26436251.0,69.7705,66.696,69.829,94.8506,124.2119,90.62,83.02,99.81,1578.9,0.1,2.07,123.9337
2013-03-08,68.0,100.0,32.0,68.3114,71.1536,4.0758613272147,134.1569,0.114,25716239.0,68.1103,66.6379,69.7325,94.1309,123.7599,90.9,82.335,99.815,1579.3,0.1,2.06,124.2119
2013-03-07,72.0,100.0,28.0,68.3529,70.9071,3.6682464454976227,149.5645,0.0869,24287571.0,66.2572,66.582,69.63,92.9239,123.273,90.57,82.83,99.82,1585.5,0.1,2.0,123.7599
2013-03-06,76.0,100.0,24.0,68.3998,70.6922,3.296235585080379,179.7838,0.0577,23378980.0,65.3901,66.5334,69.546,90.0782,123.047,89.96,82.235,99.83,1578.3,0.1,1.95,123.273
2013-03-05,80.0,100.0,20.0,68.4565,70.4745,2.9050391921169507,199.734,0.0127,19610423.0,64.5441,66.4926,69.4655,84.2413,122.821,90.96,82.405,99.83,1575.7,0.08,1.9,123.047
2013-03-04,84.0,64.0,-20.0,68.4095,70.3035,2.730818308305646,86.1081,-0.0534,18578031.0,60.395,66.4551,69.3565,73.6238,121.7778,90.42,82.6,99.835,1580.8,0.11,1.88,122.821
2013-03-01,88.0,68.0,-20.0,68.4209,70.2101,2.5812408480065696,6.7874,-0.0999,17505008.0,57.385,66.4238,69.3155,57.0584,121.0997,90.7,82.2,99.83,1581.4,0.11,1.86,121.7778
2013-02-28,92.0,72.0,-20.0,68.3228,70.1992,2.709172550208636,44.2788,-0.1327,14424071.0,55.9503,66.3913,69.26100000000001,41.0157,120.7867,92.52,81.84,99.83,1598.4,0.11,1.89,121.0997
2013-02-27,0.0,76.0,76.0,68.262,70.185,2.77795835229366,-12.603,-0.1627,19277431.0,56.7386,66.3579,69.2235,29.7721,120.9258,92.5,82.15,99.83,1615.1,0.11,1.91,120.7867
2013-02-26,0.0,80.0,80.0,68.2411,70.1499,2.758560889075156,-164.1144,-0.2127,17710682.0,49.658,66.3227,69.1955,26.5664,119.4305,93.13,82.16,99.83,1592.7,0.14,1.88,120.9258
2013-02-25,0.0,84.0,84.0,68.2442,70.1488,2.752451352308264,-135.1781,-0.1953,14567928.0,45.2034,66.2951,69.1965,29.5614,118.6307,93.0,81.89,99.82,1579.7,0.12,1.88,119.4305
2013-02-22,0.0,88.0,88.0,68.3585,70.0905,2.5020043481715275,1.1043,-0.1132,16694656.0,59.0117,66.275,69.2245,38.346,120.9084,92.75,81.565,99.815,1577.0,0.13,1.97,118.6307
2013-02-21,0.0,92.0,92.0,68.24600000000001,70.09,2.6659727041406343,-94.9422,-0.1159,13990006.0,52.8915,66.2354,69.168,56.056,119.8652,94.27,81.35,99.8,1564.8,0.13,1.99,120.9084
2013-02-20,4.0,96.0,92.0,68.1578,70.1212,2.8397659803730244,44.9444,-0.0594,16810694.0,57.2578,66.206,69.1395,68.2273,120.439,94.67,80.635,99.79,1604.2,0.12,2.02,119.8652
2013-02-19,8.0,100.0,92.0,68.04,70.139,3.0380882768003667,139.4281,-0.0083,18877044.0,71.76,66.1801,69.0895,78.6051,121.9516,96.5,80.87,99.795,1610.0,0.12,2.03,120.439
2013-02-15,0.0,92.0,92.0,67.9323,70.0267,3.036264397393439,91.1061,-0.0254,18149527.0,67.5492,66.1498,68.9795,81.3979,121.1171,97.38,80.64,99.8,1634.2,0.1,2.01,121.9516
2013-02-14,0.0,96.0,96.0,67.7558,70.0117,3.2749402253363438,112.1771,-0.0125,18812210.0,69.3496,66.1247,68.8837,87.2776,121.2735,97.77,80.31,99.79,1642.5,0.11,2.0,121.1171
2013-02-13,0.0,100.0,100.0,67.5192,70.0063,3.6169318540429596,134.1926,-0.0107,18266528.0,68.4829,66.0988,68.7627,89.0754,121.0997,98.06,80.235,99.79,1652.5,0.1,2.05,121.2735
2013-02-12,4.0,100.0,96.0,67.3255,69.968,3.849420292599642,139.0769,-0.0078,16137126.0,67.9784,66.0734,68.6467,88.7055,120.9954,97.86,80.685,99.81,1648.6,0.09,2.02,121.0997
2013-02-11,8.0,100.0,92.0,67.1618,69.9027,3.99943384277755,134.6499,-0.0071,15318034.0,67.0815,66.0493,68.5322,84.5755,120.8041,97.58,80.43,99.805,1667.9,0.09,1.99,120.9954
2013-02-08,12.0,100.0,88.0,67.0376,69.8149,4.0588254206721945,149.959,-0.0053,15894177.0,67.5607,66.0283,68.4262,73.6662,120.8563,97.06,80.445,99.815,1671.8,0.07,1.99,120.8041
2013-02-07,0.0,92.0,92.0,66.9439,69.6906,4.0205102082638104,77.0948,-0.0159,15012146.0,64.5847,66.0042,68.3172,63.8195,120.1956,96.91,79.955,99.815,1678.0,0.07,1.99,120.8563
2013-02-06,0.0,96.0,96.0,66.7405,69.665,4.28795340946914,103.1363,-0.0037,15972169.0,65.9146,65.9734,68.2027,49.2742,120.352,96.98,79.64,99.8,1673.4,0.07,2.0,120.1956
2013-02-05,4.0,100.0,96.0,66.5398,69.6077,4.5067331436369615,104.4375,-0.0042,15140880.0,65.4745,65.9396,68.0737,48.6095,120.2477,97.06,79.865,99.805,1675.5,0.07,2.04,120.352
2013-02-04,8.0,96.0,88.0,66.419,69.4965,4.528552320046147,40.7144,-0.0096,14307715.0,59.8597,65.9046,67.9577,48.1178,119.0306,97.14,79.31,99.79,1669.1,0.07,2.0,120.2477
2013-02-01,12.0,100.0,88.0,66.3134,69.4581,4.632345250914405,111.2691,0.0428,15390493.0,71.5986,65.8805,67.8857,62.4378,120.352,97.08,79.25,99.8,1665.2,0.06,2.04,119.0306
2013-01-31,16.0,96.0,80.0,66.2395,69.28399999999999,4.492951032810548,66.1614,0.0344,10883824.0,66.2636,65.8461,67.7617,75.6801,119.2045,96.72,79.45,99.8,1677.0,0.07,2.02,120.352
2013-01-30,20.0,100.0,80.0,66.1428,69.2047,4.524505088387378,96.9076,0.0744,11771722.0,69.1893,65.8049,67.6737,86.6602,119.4827,96.89,79.825,99.79,1664.1,0.07,2.03,119.2045
2013-01-29,24.0,100.0,76.0,65.6989,69.2956,5.328665485383095,118.1554,0.1048,13281146.0,74.3319,65.7621,67.4972,90.0958,119.9521,96.16,80.04,99.79,1656.0,0.07,2.03,119.4827
2013-01-28,28.0,100.0,72.0,65.0454,69.4591,6.562907979218532,114.595,0.1066,11919710.0,72.3531,65.7182,67.2522,88.7648,119.4653,95.18,80.02,99.795,1660.9,0.07,2.0,119.9521
2013-01-25,32.0,100.0,68.0,64.715,69.3995,6.985827025285876,137.1566,0.1188,14297009.0,73.8639,65.6739,67.0572,91.7433,119.6044,95.51,80.21,99.825,1669.4,0.08,1.98,119.4653
2013-01-24,36.0,100.0,64.0,64.4761,69.2464,7.134631146315041,144.9352,0.1105,13070151.0,71.2127,65.6335,66.8612,92.6603,118.9437,95.24,80.215,99.835,1686.4,0.08,1.88,119.6044
2013-01-23,40.0,100.0,60.0,64.3186,69.0809,7.139912173518016,172.5082,0.1173,9799110.0,70.9244,65.5965,66.6997,91.6509,118.8742,95.59,79.99,99.835,1694.3,0.08,1.86,118.9437
2013-01-22,44.0,100.0,56.0,64.2938,68.8527,6.847950827059528,174.8071,0.1135,8173868.0,70.2323,65.5604,66.5732,87.4859,118.7003,95.48,80.0,99.83,1688.2,0.08,1.86,118.8742
2013-01-18,48.0,100.0,52.0,64.3403,68.6252,6.445135351001099,127.2824,0.0996,5259016.0,67.8905,65.5252,66.4827,86.4778,118.1265,95.12,80.04,99.82,1689.3,0.08,1.87,118.7003
2013-01-17,52.0,100.0,48.0,64.3469,68.4296,6.149737453342595,111.0399,0.0945,1096369.0,66.442,65.4895,66.3882,89.2361,117.7875,94.3,80.0,99.835,1683.6,0.07,1.89,118.1265
2013-01-16,56.0,100.0,44.0,64.3815,68.2745,5.8693161259196724,68.6946,0.0907,-114978.0,63.1573,65.4607,66.328,93.4814,117.0659,93.87,79.945,99.84,1682.0,0.08,1.84,117.7875
2013-01-15,60.0,100.0,40.0,64.3553,68.1547,5.734510602973369,66.6167,0.112,-114978.0,63.1573,65.436,66.255,92.7224,117.0659,94.45,79.72,99.835,1669.6,0.09,1.86,117.0659
2013-01-14,64.0,96.0,32.0,64.2459,68.0401,5.7363591007362675,73.2306,0.1294,-1179558.0,62.9312,65.4133,66.143,83.7883,117.0138,94.15,79.7,99.83,1664.7,0.08,1.89,117.0659
2013-01-11,68.0,100.0,32.0,64.1901,67.8959,5.611192707781288,87.009,0.1427,-228432.0,63.6568,65.3911,66.043,73.4727,117.1181,94.77,80.015,99.83,1677.1,0.07,1.89,117.0138
2013-01-10,72.0,100.0,28.0,64.2043,67.7157,5.3235294117646985,90.2956,0.1398,-1353427.0,63.4612,65.3668,65.96,70.3845,117.0659,94.41,80.75,99.84,1660.5,0.06,1.91,117.1181
2013-01-09,76.0,88.0,12.0,64.2335,67.5185,4.986641569008435,75.2199,0.1208,-2369438.0,60.2132,65.3384,65.876,78.98100000000002,116.214,94.32,80.88,99.825,1662.3,0.06,1.88,117.0659
2013-01-08,80.0,92.0,12.0,64.1925,67.3985,4.872673663092465,61.1176,0.1252,-4798546.0,58.8259,65.3142,65.7955,88.9182,115.8662,94.09,80.605,99.825,1650.5,0.07,1.89,116.214
2013-01-07,84.0,96.0,12.0,64.1484,67.2976,4.791625458363142,84.006,0.1374,-3846377.0,60.7942,65.2917,65.723,94.2114,116.214,93.73,80.78,99.815,1658.9,0.07,1.92,115.8662
2013-01-04,0.0,100.0,100.0,64.1129,67.1481,4.624679074515664,112.9522,0.1206,-2650017.0,62.543,65.2677,65.6305,84.0166,116.5269,93.49,80.85,99.82,1666.3,0.07,1.93,116.214
2013-01-03,4.0,100.0,96.0,64.1018,66.9362,4.326073352767904,117.9185,0.0617,-3798613.0,60.9192,65.2409,65.51899999999999,65.5465,116.0401,93.87,80.205,99.835,1688.1,0.08,1.92,116.5269
2013-01-02,8.0,100.0,92.0,64.0663,66.7627,4.1220218758837825,126.1347,-0.0122,-1506455.0,61.4492,65.2162,65.4145,38.7746,116.1444,93.1,79.75,99.85,1681.7,0.08,1.86,116.0401
2012-12-31,12.0,72.0,60.0,64.0983,66.5277,3.719627026778744,-83.4985,-0.1384,-5839483.0,50.7773,65.1902,65.313,22.4827,113.3451,92.39,79.991,99.845,1658.6,0.05,1.78,116.1444
2012-12-28,16.0,76.0,60.0,64.0821,66.5249,3.740687711990943,-157.9375,-0.1674,-8369490.0,40.2906,65.1774,65.3035,15.11,111.4326,93.03,79.975,99.83,1667.2,0.01,1.73,113.3451
2012-12-27,0.0,80.0,80.0,64.2567,66.4473,3.352001468968055,-136.5236,-0.0912,-7283254.0,46.2837,65.1739,65.352,25.8829,112.6844,92.5,79.814,99.815,1659.8,0.08,1.74,111.4326
2012-12-26,0.0,84.0,84.0,64.2506,66.4494,3.364651874521793,-91.6055,-0.0396,-5850472.0,46.8227,65.15100000000001,65.35,42.8934,112.7887,91.23,79.8,99.825,1657.4,0.09,1.77,112.6844
2012-12-24,0.0,88.0,88.0,64.1446,66.4974,3.601904441144505,-53.2913,0.0353,-5071250.0,49.5932,65.1319,65.321,64.2415,113.3277,90.97,79.76,99.83,1658.0,0.06,1.79,112.7887
2012-12-21,4.0,92.0,88.0,64.0752,66.5088,3.727256019114131,36.6542,0.1156,-4555372.0,56.163,65.1104,65.292,75.0755,113.6557,91.86,79.64,99.83,1648.5,0.06,1.77,113.3277
2012-12-20,8.0,96.0,88.0,64.0167,66.4513,3.7321028911303973,115.771,0.1621,-3059916.0,63.50100000000001,65.0864,65.234,73.3469,114.726,91.68,79.43,99.83,1667.9,0.06,1.81,113.6557
2012-12-19,12.0,100.0,88.0,63.8853,66.3237,3.7453632237402967,135.731,0.1556,-6784258.0,60.3172,65.0565,65.1045,59.026,114.0182,91.53,79.38,99.835,1671.7,0.05,1.82,114.726
2012-12-18,16.0,100.0,84.0,63.7112,66.2658,3.930849304107651,190.3611,0.1703,-3739823.0,66.7818,65.0187,64.9885,45.5588,114.8641,90.4,79.62,99.845,1699.1,0.06,1.84,114.0182
2012-12-17,20.0,88.0,68.0,63.6528,66.0362,3.675562306749215,110.483,0.1266,-5344777.0,61.5495,64.96600000000001,64.8445,45.855,113.7075,90.21,79.66,99.86,1698.4,0.05,1.78,114.8641
2012-12-14,24.0,92.0,68.0,63.15600000000001,66.185,4.683742973998948,15.1682,0.112,-6259063.0,53.6587,64.9204,64.6705,58.9715,112.361,89.68,80.045,99.855,1699.6,0.04,1.72,113.7075
2012-12-13,28.0,96.0,68.0,62.6434,66.3956,5.815606134579472,84.2698,0.1569,-5627011.0,56.5606,64.8875,64.5195,74.0732,112.7236,89.7,79.995,99.86,1712.8,0.06,1.74,112.361
2012-12-12,32.0,100.0,68.0,62.3,66.44,6.43156750038838,176.1723,0.1925,-4917478.0,62.5428,64.8587,64.37,79.3257,113.4141,89.82,80.19,99.86,1712.0,0.07,1.72,112.7236
2012-12-11,36.0,100.0,64.0,62.1908,66.2872,6.376811594202892,172.4555,0.1914,-5624653.0,62.0772,64.8317,64.23899999999999,74.0342,113.3277,88.88,80.47,99.86,1713.9,0.08,1.66,113.4141
2012-12-10,40.0,0.0,-40.0,62.1434,66.1006,6.171360843392284,107.6645,0.1785,-6798549.0,58.006,64.8036,64.122,64.8124,112.6027,89.57,80.75,99.86,1705.4,0.09,1.63,113.3277
2012-12-07,44.0,4.0,-40.0,62.0743,65.9687,6.082956506798492,101.0989,0.1863,-7261970.0,57.6035,64.7752,64.0215,57.7288,112.5337,89.91,80.425,99.85,1701.3,0.09,1.64,112.6027
2012-12-06,48.0,8.0,-40.0,62.0145,65.8245,5.960622345293693,67.6431,0.1882,-7852630.0,55.629,64.7428,63.9195,59.5464,112.1884,91.29,80.095,99.86,1695.7,0.1,1.59,112.5337
2012-12-05,52.0,12.0,-40.0,62.0285,65.7115,5.766400501017691,54.0712,0.1976,-8092398.0,53.6233,64.7138,63.87,67.3709,111.8432,91.75,79.825,99.85,1697.7,0.1,1.6,112.1884
2012-12-04,56.0,16.0,-40.0,61.9773,65.8267,6.023911614659952,58.9843,0.2188,-8606220.0,52.2194,64.6764,63.902,78.9075,111.6015,91.21,80.05,99.84,1717.7,0.1,1.62,111.8432
2012-12-03,60.0,20.0,-40.0,61.9647,65.8693,6.108859927718751,88.8782,0.2519,-8118839.0,53.5086,64.6436,63.917,84.7501,111.8086,92.61,80.345,99.845,1715.5,0.1,1.63,111.6015
2012-11-30,64.0,24.0,-40.0,61.9635,65.8735,6.117164827084496,109.0005,0.2752,-7305034.0,55.9678,64.6095,63.9185,87.7423,112.2057,90.96,80.365,99.845,1728.3,0.08,1.62,111.8086
2012-11-29,68.0,28.0,-40.0,61.9331,65.9429,6.271387907034926,133.1694,0.2709,-6530266.0,56.5979,64.5788,63.938,86.9567,112.3093,90.58,80.52,99.84,1722.4,0.09,1.62,112.2057
2012-11-28,72.0,0.0,-72.0,61.9514,65.8816,6.148959971212451,100.4813,0.2412,-7116615.0,54.2882,64.5483,63.9165,90.6151,111.8086,89.83,80.625,99.84,1743.9,0.1,1.63,112.3093
2012-11-27,76.0,0.0,-76.0,61.95399999999999,65.87100000000001,6.128691570506576,105.5129,0.2099,-7623236.0,50.2164,64.5265,63.9125,94.1285,110.9801,91.4,80.275,99.825,1752.1,0.1,1.64,111.8086
2012-11-26,80.0,4.0,-76.0,61.9496,65.9204,6.21068272464222,92.1396,0.199,-7033418.0,53.0503,64.5122,63.935,97.3612,111.5152,91.2,80.4,99.83,1754.7,0.1,1.66,110.9801
2012-11-23,84.0,8.0,-76.0,61.9502,65.9158,6.202743497098528,89.3212,0.142,-6239897.0,53.7775,64.4907,63.933,90.3337,111.6533,90.78,80.915,99.83,1730.8,0.1,1.7,111.5152
2012-11-21,88.0,12.0,-76.0,61.9496,65.9184,6.207651640754542,15.9979,0.0401,-6605215.0,46.9387,64.4667,63.934,73.2932,110.255,90.75,81.19,99.85,1730.1,0.1,1.69,111.6533
2012-11-20,92.0,16.0,-76.0,61.902,66.145,6.627254055151616,-10.8673,-0.0335,-6892872.0,45.6481,64.4357,64.0235,46.9233,110.0134,91.61,81.19,99.855,1734.0,0.08,1.66,110.255
2012-11-19,96.0,20.0,-76.0,61.8915,66.3445,6.945007642159762,-22.9126,-0.124,-7630304.0,45.0273,64.4075,64.118,25.0602,109.8925,90.45,81.475,99.855,1716.9,0.09,1.61,110.0134
2012-11-16,100.0,24.0,-76.0,61.7799,66.7661,7.75784544054268,-114.4147,-0.2412,-8298796.0,31.9287,64.3746,64.273,13.1539,107.7002,88.72,81.42,99.855,1719.0,0.06,1.58,109.8925
2012-11-15,100.0,28.0,-72.0,61.9092,67.0908,8.033488372093029,-143.7426,-0.2693,-9105661.0,27.9097,64.3515,64.5,10.7065,107.1478,90.37,81.4,99.855,1728.6,0.08,1.58,107.7002
2012-11-14,100.0,32.0,-68.0,62.2329,67.2221,7.7080066432350955,-146.5372,-0.2507,-7875793.0,29.1065,64.3445,64.7275,9.8273,107.5621,89.43,81.355,99.845,1727.6,0.1,1.59,107.1478
2012-11-13,100.0,0.0,-100.0,62.6247,67.1943,7.039955630531743,-123.9666,-0.217,-7195854.0,33.3694,64.3307,64.9095,8.9439,108.8913,89.53,81.4,99.845,1730.6,0.11,1.59,107.5621
2012-11-12,96.0,4.0,-92.0,62.8935,67.1575,6.557427470761465,-147.4029,-0.217,-6318430.0,34.7824,64.3229,65.0255,15.3359,109.2883,89.72,81.3,99.84,1734.3,0.1,1.6,108.8913
2012-11-09,100.0,8.0,-92.0,63.1475,67.1355,6.122057367423214,-188.6433,-0.2165,-6677566.0,33.7633,64.3138,65.1415,27.8209,109.133,89.46,81.095,99.84,1733.7,0.09,1.61,109.2883
2012-11-08,100.0,12.0,-88.0,63.4651,67.0549,5.500766166104817,-173.8077,-0.1835,-8742990.0,33.0073,64.2993,65.26,42.0632,109.0121,88.98,81.085,99.84,1719.9,0.1,1.62,109.133
2012-11-07,100.0,16.0,-84.0,63.8652,66.9438,4.707015572322997,-115.6838,-0.1041,-7104546.0,37.8828,64.2842,65.4045,51.4474,110.4794,89.85,81.02,99.815,1716.7,0.1,1.68,109.0121
2012-11-06,80.0,20.0,-60.0,64.0447,67.0333,4.560032957475688,-0.6737,-0.0518,-5025450.0,49.2464,64.2552,65.539,55.5959,112.948,89.86,81.07,99.83,1688.5,0.1,1.78,110.4794
2012-11-05,84.0,24.0,-60.0,64.0075,67.2165,4.890873620679149,-56.6043,-0.1066,-5575642.0,44.0117,64.2052,65.612,56.9226,112.1194,88.73,80.87,99.82,1678.2,0.11,1.72,112.948
2012-11-02,88.0,28.0,-60.0,64.0411,67.3789,5.079592147313958,-37.2726,-0.1332,-6318105.0,42.2843,64.164,65.71,47.2587,111.8604,89.7,80.52,99.815,1718.3,0.09,1.75,112.1194
2012-11-01,92.0,32.0,-60.0,64.1501,67.4299,4.985256117951069,-32.0302,-0.1467,-4512743.0,47.6542,64.1173,65.79,33.5804,112.8789,89.72,80.275,99.825,1721.9,0.09,1.75,111.8604
2012-10-31,96.0,36.0,-60.0,64.1915,67.4625,4.969085633554622,-93.0188,-0.214,-5147973.0,38.2786,64.0721,65.827,18.4156,111.567,89.06,80.0,99.815,1713.3,0.11,1.72,112.8789
2012-10-26,100.0,0.0,-100.0,64.3556,67.4394,4.679691945824972,-115.9722,-0.2246,-3974618.0,38.7879,64.0295,65.8975,13.1038,111.6705,88.15,80.35,99.805,1712.1,0.12,1.78,111.567
2012-10-25,100.0,4.0,-96.0,64.5199,67.3981,4.36361982443638,-124.1407,-0.2281,-3360472.0,39.1914,63.9864,65.959,13.3392,111.7569,88.64,80.165,99.81,1702.8,0.11,1.86,111.6705
2012-10-24,100.0,8.0,-92.0,64.7043,67.3617,4.024351460633313,-144.4145,-0.2196,-4331422.0,37.0007,63.9287,66.033,24.0597,111.4461,89.0,80.225,99.815,1709.0,0.11,1.8,111.7569
2012-10-23,100.0,12.0,-88.0,64.9169,67.2511,3.532171176078923,-165.4377,-0.1704,-3600124.0,37.9891,63.8694,66.084,41.3479,111.6878,90.94,79.93,99.8,1729.8,0.11,1.79,111.4461
2012-10-22,100.0,16.0,-84.0,65.1674,67.1306,2.967845318901269,-105.0689,-0.0936,-2562208.0,45.7756,63.8089,66.149,66.3883,113.345,92.41,79.8,99.81,1722.7,0.1,1.83,111.6878
2012-10-19,80.0,0.0,-80.0,65.2193,67.1807,2.9628398791540747,-60.0582,-0.0632,-3569140.0,45.3421,63.7535,66.2,79.3911,113.276,94.52,79.58,99.81,1742.4,0.1,1.79,113.345
2012-10-18,84.0,4.0,-80.0,65.2557,67.2933,3.0744856619061594,80.509,-0.0081,-2861969.0,57.5076,63.7,66.2745,74.8277,115.2439,94.2,79.385,99.815,1750.9,0.1,1.86,113.276
2012-10-17,88.0,8.0,-80.0,65.2251,67.3629,3.22472621956738,103.677,-0.0384,-2438189.0,59.7266,63.6439,66.294,51.2509,115.5373,94.62,79.465,99.835,1750.0,0.11,1.83,115.2439
2012-10-16,92.0,12.0,-80.0,65.205,67.406,3.319483300781998,61.5319,-0.1037,-2765189.0,56.9113,63.5792,66.3055,26.4514,115.0022,94.62,79.76,99.845,1738.0,0.09,1.75,115.5373
2012-10-15,96.0,16.0,-80.0,65.1818,67.4782,3.462083521785023,-68.7428,-0.1708,-4443594.0,49.8799,63.519,66.33,10.9177,113.8456,93.35,80.245,99.845,1755.2,0.11,1.7,115.0022
2012-10-12,100.0,20.0,-80.0,65.2003,67.5827,3.5884111670921794,-130.2658,-0.1987,-5166207.0,42.7599,63.4644,66.3915,10.8379,112.8962,94.27,79.825,99.84,1769.7,0.11,1.69,113.8456
2012-10-11,0.0,24.0,24.0,65.3164,67.6646,3.531632338454353,-94.4885,-0.1747,-4159913.0,45.2564,63.4153,66.4905,22.9129,113.2932,94.8,80.17,99.835,1764.9,0.1,1.7,112.8962
2012-10-10,0.0,28.0,28.0,65.4313,67.6967,3.4033411453638815,-115.9052,-0.15,-5032254.0,44.7353,63.3626,66.564,45.8101,113.2242,94.49,80.23,99.845,1766.0,0.1,1.72,113.2932
2012-10-09,0.0,32.0,32.0,65.5174,67.6566,3.2126391037289594,-37.829,-0.0994,-4448441.0,49.6745,63.3003,66.587,65.0843,114.001,91.84,80.2,99.85,1777.8,0.1,1.74,113.2242
2012-10-08,4.0,36.0,32.0,65.4837,67.6703,3.284317406912295,25.0742,-0.062,-3728387.0,58.3095,63.2382,66.577,75.806,115.123,91.79,79.82,99.85,1782.0,0.10500000000000001,1.745,114.001
2012-10-05,8.0,40.0,32.0,65.3634,67.6876,3.493697905314511,66.0556,-0.0698,-3448969.0,61.3569,63.1788,66.5255,70.0815,115.4683,92.67,79.64,99.86,1792.6,0.11,1.75,115.123
2012-10-04,12.0,44.0,32.0,65.3164,67.6506,3.5109463250280077,38.2971,-0.1032,-2946534.0,61.6561,63.12,66.4835,58.1068,115.5028,90.95,80.15,99.87,1780.0,0.1,1.7,115.4683
2012-10-03,16.0,48.0,32.0,65.2388,67.6152,3.5774609721950474,-36.8381,-0.1568,-3399670.0,56.6506,63.0644,66.42699999999999,45.5219,114.6224,92.93,80.05,99.865,1776.2,0.09,1.64,115.5028
2012-10-02,20.0,52.0,32.0,64.8583,67.7997,4.434561051727,-66.663,-0.1844,-3697970.0,53.6779,63.0205,66.329,35.4431,114.1563,94.05,80.01,99.86,1780.0,0.09,1.64,114.6224
2012-10-01,24.0,56.0,32.0,64.5592,67.9298,5.088120523213242,-54.3518,-0.1932,-4243830.0,52.6733,62.9813,66.2445,26.4637,114.001,94.06,79.915,99.87,1773.7,0.09,1.64,114.1563
2012-09-28,28.0,60.0,32.0,64.3439,68.0021,5.52823659196348,-83.7808,-0.1904,-5230916.0,51.3676,62.9419,66.173,18.0738,113.7938,93.32,79.665,99.86,1780.0,0.1,1.65,114.001
2012-09-27,32.0,64.0,32.0,64.083,68.098,6.075003215288128,-60.1423,-0.1669,-4703161.0,54.8827,62.9072,66.0905,18.7043,114.3117,91.72,80.1,99.85,1756.3,0.09,1.66,113.7938
2012-09-26,36.0,68.0,32.0,63.9296,68.1054,6.325292536069986,-111.6867,-0.1557,-5876742.0,47.8075,62.8722,66.0175,27.229,113.2069,90.93,80.31,99.85,1762.7,0.11,1.64,114.3117
2012-09-25,40.0,72.0,32.0,63.8147,68.1323,6.544445875995663,-31.568,-0.0702,-5525690.0,52.8588,62.8431,65.9735,41.5179,113.9319,93.67,79.96,99.84,1766.2,0.11,1.7,113.2069
2012-09-24,44.0,76.0,32.0,63.68899999999999,68.134,6.743891430175322,17.9736,0.0184,-4949973.0,62.8408,62.8202,65.9115,51.487,115.1058,93.35,79.8,99.85,1774.7,0.11,1.74,113.9319
2012-09-21,48.0,80.0,32.0,63.5684,68.0626,6.828482652262775,74.7904,0.0778,-3970340.0,70.6779,62.7952,65.8155,59.8827,115.2552,93.72,79.663,99.85,1770.2,0.11,1.77,115.1058
2012-09-20,52.0,84.0,32.0,63.428,67.928,6.851609366911295,68.8507,0.111,-1380359.0,71.4476,62.7679,65.678,65.6639,115.3239,93.04,79.815,99.85,1772.4,0.11,1.8,115.2552
2012-09-19,56.0,88.0,32.0,63.3943,67.7337,6.618571167103895,93.6218,0.1398,-483764.0,71.6287,62.736,65.564,73.0685,115.3411,95.47,79.27,99.85,1773.4,0.11,1.79,115.3239
2012-09-18,0.0,92.0,92.0,63.3888,67.5092,6.295588931840064,99.4253,0.1626,-1278738.0,71.2909,62.7068,65.449,79.9085,115.2552,97.18,79.085,99.85,1764.2,0.1,1.82,115.3411
2012-09-17,0.0,96.0,96.0,63.4279,67.2651,5.872081901861618,122.1619,0.1804,-844917.0,72.4118,62.6768,65.3465,85.4585,115.3754,99.3,78.96,99.85,1773.5,0.11,1.85,115.2552
2012-09-14,4.0,100.0,96.0,63.5156,66.9674,5.290804166059944,170.0679,0.1773,-168118.0,75.5638,62.6417,65.2415,87.1703,115.7189,99.31,79.395,99.85,1769.4,0.11,1.88,115.3754
2012-09-13,8.0,100.0,92.0,63.6965,66.5415,4.368924584222729,155.5238,0.1284,-1879706.0,74.0981,62.5958,65.119,87.2266,115.238,98.22,79.86,99.86,1733.1,0.1,1.75,115.7189
2012-09-12,12.0,100.0,88.0,63.8706,66.1064,3.440300976326566,115.3724,0.0601,-2549282.0,67.2597,62.5504,64.9885,88.4846,113.4347,98.45,80.02,99.85,1734.5,0.1,1.77,115.238
2012-09-11,0.0,96.0,96.0,63.8763,65.9377,3.175928636356643,128.1907,0.0454,-3130608.0,65.5717,62.5209,64.907,86.7348,113.0741,98.47,80.57,99.85,1728.7,0.1,1.7,113.4347
2012-09-10,0.0,100.0,100.0,63.875,65.794,2.9598439102638205,155.2768,0.0321,-3827370.0,64.0984,62.4925,64.8345,77.5309,112.7649,97.51,80.4,99.85,1738.0,0.1,1.68,113.0741
2012-09-07,0.0,100.0,100.0,63.8787,65.6683,2.7628582676557545,247.5995,0.0193,-3452535.0,70.1368,62.47,64.7735,61.5686,113.4347,96.41,81.35,99.85,1703.7,0.11,1.67,112.7649
2012-09-06,4.0,100.0,96.0,63.993,65.383,2.1487756616373876,207.4224,-0.0496,-4478875.0,68.2117,62.4458,64.688,46.9281,112.971,98.39,81.6,99.85,1695.7,0.11,1.68,113.4347
2012-09-05,8.0,60.0,52.0,64.1058,65.1192,1.5684271619268784,-66.3283,-0.1349,-5001201.0,54.7769,62.4147,64.6125,42.4081,110.6697,96.81,81.735,99.86,1697.6,0.11,1.6,112.971
